ID,text,target,label,clean_text
ynat-v1_train_00592,[En에=6업cuv력Oohqj이지로 바> 연결,4,IT과학,엔에어 업무 지리적 위치를 바꾸어 연결
ynat-v1_train_00593,김부ZJ?권A전 여E 이달안?결정…단xKX앞A] 얘z,2,정치,김부겸 권한 여의도 이달 안에 결정…단계 앞서 얘기
ynat-v1_train_00594,중국인 래퍼 인터넷 생방송 중 손가락 자해 행동 논란,5,경제,중국인 래퍼의 인터넷 생방송 중 손가락 자해 행위 논란
ynat-v1_train_00595,아프리카 남수a서 부04간 폭g사태로 11명L사망,6,세계,아프리카 남수단 부근에서 폭발사태로 11명 사망
ynat-v1_train_00596,살 D;w없다 세계 집값 10q>'50%↑…韓Q30년새 3K}%↑,5,경제,살고 싶다 세계 집값 10년 50%↑…韓国 30년새 3%↑
ynat-v1_train_00597,"w`이란 핵합의k명운[건 막판 y꽃 G촉…美d용, (건$합",6,세계,"이란 핵합의명분을 건설하는 막판의 꽃 G7 촉각…미국, 핵합의 건설"
ynat-v1_train_00598,中 가상화폐 업자들 전기 싼 이란에 원정채굴 요청,1,스포츠,중국 가상화폐 업자들 전기 비싼 이란에 원정 채굴 요청
ynat-v1_train_00599,스웨덴 여자축구대표팀 유니폼 문구로 여성인권 캠페인,4,IT과학,The Swedish women's national soccer team used their jersey text to promote women's rights.
ynat-v1_train_00600,한]날-느낌있는 Y글U /lR세요,0,생활문화,한날-느낌있는 글을 읽세요
ynat-v1_train_00601,美 매d g츠버그 강정호와 y별p T,6,세계,미국 매그자버그 강정호와 별별 여행
ynat-v1_train_00602,LA총영사관 UCLA·USC 한인학생회와 취업정보 공유,6,세계,LA 총영사관 UCLA와 USC의 한인 학생회가 취업 정보를 공유합니다.
ynat-v1_train_00603,주춤한 동장군 다시 찾아와…강원 일부 지역 한파주의보,4,IT과학,The corrected text for the topic IT과학 is: AI 기술로 주춤한 동장군 다시 찾아와…강원 일부 지역 한파주의보를 예측한 모델이 개발되었습니다.
ynat-v1_train_00604,한국 여[축V^아시'컵 한일전 04 무승부.첫 승 무산.V.,1,스포츠,"한국여자축구 아시안컵 한일전 04년 무승부, 첫승 무산"
ynat-v1_train_00605,특징주 수산아이앤티 코스닥 상장 첫날 상한가종합,4,IT과학,"IT industry stocks, such as Suhan AI, made a strong debut on the Kosdaq market, leading to a surge in demand."
ynat-v1_train_00606,靑$김기식 논j:정면돌파 태세9선관위 '권해석 결과가 A수,2,정치,청와대 김기식 논의:정면돌파 태세 선관위 '권해석 결과가 알려져
ynat-v1_train_00607,SK텔레콤 트리페이 태국 서비스 개시,0,생활문화,SK텔레콤은 태국에서 트리페이 서비스를 시작했습니다.
ynat-v1_train_00608,에스.유 255억k O스플7이 제조n비 J급계약,5,경제,에스유 255억 원의 OS 플랫폼 7이 제조비 J급 계약
ynat-v1_train_00609,"<시판 제1X EBS 청년O래대학생 기자단""C집",3,사회,시판 제1호 EBS 청년로대학생 기자단 창집
ynat-v1_train_00610,아프거나 월급 못 받으면 Y축은행q)R 상$d예,5,경제,아프거나 월급 못 받으면 은행 예금이 안되는 상황
ynat-v1_train_00611,강원V전교조TA등s원 인8 개nO =>B~d BP(g초래,3,사회,강원전교조 등원 인원 개수를 셀 때 발생하는 문제
ynat-v1_train_00612,|CQwCZ삼성fW.트llc사 긍정 평|…결rw수!|시사,4,IT과학,삼성 트윈스 사는 긍정적인 평을 받았다.
ynat-v1_train_00613,LG전자 미국서 G6 사면 구글 홈 준다,4,IT과학,LG전자 미국서 G6 출시하여 구글 홈을 제공한다
ynat-v1_train_00614,"프로농구 샐X리캡,4Q Y에 인u&1억 오른h24E원",1,스포츠,프로농구 샐리 캡 4Q에서 인상 1억 원 오른 24억 원
ynat-v1_train_00615,"티맥, 인d·AI a업지능으로  즈니(·생활 혁신",4,IT과학,티맥스 인공지능으로 지니(·생활 혁신
ynat-v1_train_00616,MLB 도쿄 개막전에 사사키조지마 배터리 시구,4,IT과학,MLB 도쿄 개막전에서 사사키조지마 배터리 시구
ynat-v1_train_00617,북한은 설에 3일 쉰다…2003년부터 사흘 연휴로 지정,1,스포츠,북한은 설날에 3일 쉰다…2003년부터 사흘 연휴로 지정된 것
ynat-v1_train_00618,기자m해병대Z·목사…이란 J| 수n 만에 자Q7y은 미국D들,6,세계,기자해병대·목사…이란 수년 만에 자파전 미국들의
ynat-v1_train_00619,이라크 군경 반정부 시위대에 또 발포,5,경제,이라크 군경이 반정부 시위대에 또 발포를 가했다.
ynat-v1_train_00620,&기M 북부 |n 시·군Gc존주의보V1시간 rH 해.종합,0,생활문화,기상 북부 지역 시·군 공원 주의보 1시간 후 해제
ynat-v1_train_00621,프란치스코 교황 오는 8일 난민·난민 조력자 위해 미사,3,사회,프란치스코 교황이 오는 8일 난민과 난민 조력자들을 위해 미사를 집전했다.
ynat-v1_train_00622,"`시안게임 체육W 코리아k우스서 여M농5 ""일rY'|5.A",1,스포츠,아시안게임 체육 코리아서 여농 5일 경기
ynat-v1_train_00623,서울시립미술관서 추상화가 한묵 첫 유고전 개막,0,생활문화,서울시립미술관에서 추상화가 한묵의 첫 유고전이 개막했다.
ynat-v1_train_00624,"사건!>실""를 b$#라…#극)]체O.;월f:?",0,생활문화,사건을 실제로 볼 수…극장체험은 월요일부터
ynat-v1_train_00625,손Y민의 토트{FUJFN챔스리8& 레알 &드리드XF한C6,1,스포츠,손민의 토트넘 챔스 리그 레알 마드리드 한판
ynat-v1_train_00626,이란 반정(9위서 7행&관{서 771j X;…주모자 h#,6,세계,이란 반정이 9위에서 7행관서 771만 명이 주모자로 
ynat-v1_train_00627,그래픽 줄기세포 이식 파킨슨병에 효과 연구 모식도,6,세계,Researchers have found that the use of stem cells in the treatment of Parkinson's disease has shown promising results
ynat-v1_train_00628,메! X[ 1u호%…바르사 빌바오 f#Nk두(질_,1,스포츠,메이저 리그 1호…바르사 결승
ynat-v1_train_00629,잭슨 MLB 14번째 유니폼 입었다…역대 최다 기록 눈앞,4,IT과학,"The record-breaking 14th uniform of the MLB was worn by Jackson, a legendary baseball player, who has broken the record of the most uniforms worn by a player in the MLB history."
ynat-v1_train_00630,베스트셀러 언어의 온도 출간 7개월 만에 1위 올라,4,IT과학,베스트셀러 언어 온도의 온도 출간 7개월 만에 1위에 올라간다
ynat-v1_train_00631,원8%책회의 발CB는Z홍영표,2,정치,원내대표회의 발언은 홍영표
ynat-v1_train_00632,北|마라톤 선수단 올림hz참가 자격위Om?B행위,2,정치,북한 마라톤 선수단 올림픽 참가 자격 위반 의혹
ynat-v1_train_00633,/B2 출8인QP한 출)경?마케\ 클래스,3,사회,수도권 출퇴근자들의 출근경로 마케팅 클래스
ynat-v1_train_00634,근로자휴가지원사업 참여 100명 강릉컬링센터·바다부채길 관광,1,스포츠,근로자 휴가 지원 사업 참여 100명 강릉 컬링 센터 및 바다 부채길 관광
ynat-v1_train_00635,dL조X 제안2'절j이한샘/_상+으로 l소년 9전0금 기부,1,스포츠,조제안 2절이 한샘으로 선발소년 9전 금기부
ynat-v1_train_00636,m기에 경례하5 이mt홍영c,2,정치,미국에 경례하는 이명박
ynat-v1_train_00637,北 무수단 미사일 발사준비…軍 도발 대비 감시강화종합,1,스포츠,"North Korea is preparing to launch a missile, the military is on high alert and ready to respond."
ynat-v1_train_00638,IoT로 쓰레기통 관리해요,2,정치,정부가 IoT로 쓰레기통 관리를 효율화하라
ynat-v1_train_00639,中o선제적(입막음…2S·IBM|* 사이46안8 논의에 끌어들여,6,세계,중국 선제적(입막음…2차·IBM 사이버안전 논의에 끌어들여
ynat-v1_train_00640,KBS 방송작가 집필 표준계약서 도입·시행,5,경제,KBS 방송 작가가 집필하는 표준 계약서를 도입하고 시행한다
ynat-v1_train_00641,김정은7평6하노이 a떻게 갈_G?용기Xg대·기차 분분,2,정치,김정은 평양6 하노이 어떻게 갈 것인가? 용기 대기차 분분
ynat-v1_train_00642,만3신간!i 한강eJ리 A리·]!올_,0,생활문화,만3신간 한강에서 열린
ynat-v1_train_00643, 림픽 yt컬링 예선전-/=하p k낙연 총리,1,스포츠,임픽 야구 컬링 예선전 하프닝 낙연 총리
ynat-v1_train_00644,특징주 SK바이오랜드 줄기세포 아토피 치료제 사업 진출에 강세,0,생활문화,SK바이오랜드의 아토피 치료제 사업이 진출하면서 줄기세포 기술이 생활문화에 적용된다는 의미
ynat-v1_train_00645,이스라엘 이미 숨진 팔레스타인인 총격 용의자 집까지 파괴,0,생활문화,이스라엘 이미 사망한 팔레스타인인 총격 용의자 집까지 파괴
ynat-v1_train_00646,a스템반도체 설;F전Z PF 과r-m범O,4,IT과학,ASystem 반도체 설계 전 PF 범위
ynat-v1_train_00647,무급휴#·휴직-3(@ 이상만W해도p고p유지지원# 준다,3,사회,무급휴직-3개월 이상만 해도 고급유지지원 한다
ynat-v1_train_00648,o거래가 r장 }싼 역세권은 신반포역…3.%㎡> B억 육박,5,경제,오피스 거래가 장싼 역세권은 신반포역…3% 평당억 육박
ynat-v1_train_00649,MWC 스키점프nVev `d한PI글라데r1'|x아~나\,4,IT과학,MWC 스키점프 이벤트는 성공적으로 진행되었습니다.
ynat-v1_train_00650,LGk플q스i소상공인U위한 U@장님{키지 출시,3,사회,LG플랫폼소상공인위한 장님키지 출시
ynat-v1_train_00651,고려대 동아리활동서 확진자 6명 발생…방역조치 중,1,스포츠,고려대 동아리 활동서 확진자 6명 발생…방역 조치 중
ynat-v1_train_00652,SK ES 파주에너지서비스 지분 매각 절차 진행,2,정치,SK가 ES파주에너지서비스의 지분을 매각하는 절차를 진행한다.
ynat-v1_train_00653,다시 라이트로 김희진 올림픽 본선 진출과 메달만 보고...,5,경제,Kim Hee-jin's Olympic medal performance overshadowed by her light weight class qualification.
ynat-v1_train_00654,S렘린궁 김정은 J원2UhGF하반기 러시아M방문H합2A,2,정치,서명린궁 김정은 러시아 원로하반기 방문합류
ynat-v1_train_00655,백nm월R}w체sKKK 집회*8폭_사i#3L 흉9~  .,6,세계,백월 체육관 집회장 폭파 사고 
ynat-v1_train_00656,과 소설<0아$지 3.G.I스가 쓴 S계사 개론서,0,생활문화,과소설 <0아지 3.G.I스가 쓴 S계사 개론서
ynat-v1_train_00657,팀 쿡 애플 CEO iOS 11 배포 통해 증강현실 본격화,0,생활문화,팀 쿡 애플 CEO가 iOS 11 배포를 통해 증강현실을 본격화했다.
ynat-v1_train_00658,사회정의를 분배 문제에 가두지 말라…지배와 억압 제거해야,5,경제,정부는 사회적 불균형을 해소하고 재정 부조리를 개선해야한다.
ynat-v1_train_00659,또 불법1*K…갤럭qS9hCJ 매장서649만원,4,IT과학,또 불법적인 K-게임...갤럭시S9 판매 매장서 64만9000원
ynat-v1_train_00660,아스널 스토크시티에 41 대승…4위 리버풀에 승점 1,2,정치,아스널이 스토크시티에 41 대승을 거두며 4위 리버풀에 승점 1점을 앞서섰다.
ynat-v1_train_00661,김영란법 합헌 더민주 다행스러운 일…투명사회 노력 계속,4,IT과학,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_00662,프로축구는 한가위에도 격한 순위 싸움…하위스플릿 탈출,5,경제,프로축구는 한가위에도 격한 순위 경쟁…하위팀 탈출
ynat-v1_train_00663,LGU 조사거부 개별 안건으로…방통위 첫 단독 처리종합,6,세계,LGU 조사 거부 개별 안건으로…방통위가 첫 단독 처리했다
ynat-v1_train_00664,?iA 현대\·현대모비스 주식 ]90l원4m입J책D경영 강화o합qV,5,경제,현대와 현대모비스 주식 90원입찰 경영 강화합의
ynat-v1_train_00665,"&v""g 33교전FMo 클린K 목Y리 크6 행동은 안H;",6,세계,33교전 FM 클린 목리 크리스천 행동은 항상
ynat-v1_train_00666,증시신상품 한투증권 PF대출채권 투자 부동산펀드 판매,5,경제,한투증권은 증시신상품으로 PF대출채권을 투자하고 부동산 펀드를 판매합니다.
ynat-v1_train_00667,보수논객^변희재 e)Xn속심사A'블릿@' 조Q6 x포C혐-,3,사회,보수논객 변희재 속심사 블릿조작 의혹
ynat-v1_train_00668,민주 5·18 모독 한국당 압박 지속…헌정질서 파괴 옹호,2,정치,민주당은 5·18 민주화 운동을 모독하는 한국당의 압박을 지속적으로 받고 있습니다. 그러나 헌정질서를 파괴하는 것은 옳지 않습니다.
ynat-v1_train_00669,예스24 우리가 사랑한 24인의 작가들 부산서 전시,4,IT과학,예스24는 AI를 이용한 24인의 개발자들이 만든 프로그램을 부산서 전시한다.
ynat-v1_train_00670,~BJ반o&사우Y 공격 Kt…사$디 >응Gt다려 제안종합,6,세계,B747반사우디 공격 KT…사이다 예상종합
ynat-v1_train_00671,오늘 xz Z개교 등교 4x}c송_ V곳Z용R 2A,3,사회,오늘 23개교 등교 4교시 시작
ynat-v1_train_00672,사고g7WH눈치…x2스피싱범 검| 기h c#H9표1,3,사회,사고의 눈치…x스피싱범 검거 표창
ynat-v1_train_00673,文대통령 北목선 경계못하고 국민께 제대로 못알려…철저 점검종합,0,생활문화,문대통령이 북한의 목선 경계를 못하고 국민께 제대로 알리지 못해 철저한 점검을 해야한다
ynat-v1_train_00674,네이&3美 유11인;지Nj2회_A{문_2편j호평,4,IT과학,네이버 유튜브 지니2회 아웃문 2편 호평
ynat-v1_train_00675,"반전 P2PE하[`!삼8·""a 휴rj를Ae  발b으로",1,스포츠,반전 평동 삼아 휴식을 발로
ynat-v1_train_00676,정정불안 코모로서 총격 사상자 발생…美 정부요원 철수명령,2,정치,정치적 불안정으로 코모로에서 총격 사고가 발생…미국 정부 요원 철수 명령
ynat-v1_train_00677,여자농구 신한은행 팀 최소 득점 기록 34점 불명예,3,사회,여자농구 신한은행 팀 최소 득점 기록 34점 불명예
ynat-v1_train_00678,그라}리tA 디지털 콘텐츠를f상품*로 만드세0,4,IT과학,그라디언트 디지털 콘텐츠를 상품으로 만들세
ynat-v1_train_00679,;!21P안OoD3득점N대i발4후`-= 5{) 해l 6|승,1,스포츠,21일 안도3득점대이발4후 5승
ynat-v1_train_00680,페이스북 읽는 시간 뉴스피드 랭킹에 반영…낚시기사 불이익,5,경제,페이스북 읽는 시간 뉴스 피드 랭킹에 반영…낚시 기사 불이익
ynat-v1_train_00681,세기의 대국 알파고 아버지 허사비스는 왜 바둑에 매료됐나,2,정치,세계의 대국을 이끄는 지도자는 왜 바둑에 매료됐나
ynat-v1_train_00682,"t란 최고지+자 예멘Z군d지지 표""b사우디·KpE는 범죄자",6,세계,탄식의 최고지자 예멘군 지지 표명 사우디·KSA는 범죄자
ynat-v1_train_00683,"i정K가장S먼저0ao""2:홈런PyK2kt에 연(",1,스포츠,이정규가 가장 먼저 홈런을 킬2 kt에 연속
ynat-v1_train_00684,게시판 자랑스러운 한양언론인상에 임철순·이숙영,1,스포츠,한양언론인상에서 자랑스러운 한양인으로 선정된 임철순·이숙영입니다.
ynat-v1_train_00685,25남2 ]#g)광객nG/버C N럭과 충돌…01명 3상,6,세계,25남 2명의 관광객과 버스 N럭과 충돌…1명 3상
ynat-v1_train_00686,"넥슨 게;/버}진 개발사 아이펀팩`리에 전""적 투자",4,IT과학,넥슨 게임 개발사 아이펀팩토리에 투자
ynat-v1_train_00687,윤종규 KB금융 회장 7개월 만에 자사주 2천주 매입,1,스포츠,윤종규 KB금융 회장 7개월 만에 자사주 2천주 매수
ynat-v1_train_00688,한국보스니아 축구 평가전 시청률 7.8,4,IT과학,The South Korean football team's friendly match against Bosnia was watched by 7.8% of the audience
ynat-v1_train_00689,카톡방 URL 검색 노출 개인정보법 위반 소지 약해,5,경제,카톡방 URL 검색 노출로 개인정보법 위반 소지가 약해져 있다.
ynat-v1_train_00690,대신v| $데d케미칼>b!·자사주v소각}긍9q,5,경제,대신 데케미칼 자사주 소각
ynat-v1_train_00691,메시·호날두 UEFA 올해의 팀에 선정…EPL 선수 제로,5,경제,메시 호날두가 UEFA 올해의 팀에 선정되었습니다. EPL에서 선수가 없는 것은 매우 드문 일입니다.
