ID,text,target,label,clean_text
ynat-v1_train_00924,"NP{8 북+핵실험"" o제 L축6Gt에 )한g중대zN`5",2,정치,NP북핵실험 최루탄에 한중대상
ynat-v1_train_00925,Po뱅크p412CE전5m주G +증…신규 =주+ 영l 협P중,5,경제,포뱅크 412CE 전5주 증권…신규 주식 영리 협중
ynat-v1_train_00926,군부가 축출한 바시르 수단 전 대통령 교도소 수감,4,IT과학,군부가 축출한 바시르 수단 전 대통령 교도소 수감
ynat-v1_train_00927,게시판 LG유플러스 2018년 지속가능경영 보고서 발간,5,경제,게시판 LG유플러스 2018년 지속가능 경영 보고서 발간
ynat-v1_train_00928,홍준표 황교안 선거권 없어…전대출마 자격 운운 난센스,4,IT과학,홍준표 황교안 선거권 없어…전대 출마 자격 운운은 난센스
ynat-v1_train_00929,(난해 OV은행 신용대w금리 3.2%p↓(#자 2천= 감소,5,경제,(난해 은행 신용대금리 3.2%p↓(#자 2천원 감소
ynat-v1_train_00930,추Q수 3h기H연1 무안타q시I 타율  .2~7,1,스포츠,추수 3기 연타 무안타 시타율 .27
ynat-v1_train_00931,"文대~령 與=지도부/2도W5원장iA만,…D청 소통 강화종X",2,정치,"文대통령与지도부2도원장만,…청장 소통 강화종료"
ynat-v1_train_00932,코리아^레길 민간추진협의회 2<일 출u식,3,사회,코리아레길 민간추진협의회 2일 출범식
ynat-v1_train_00933,더위 식히는 장맛비…남부·제주도 밤에 대부분 그쳐,3,사회,더위 식히는 장맛비…남부·제주도 밤에 대부분 그쳐
ynat-v1_train_00934,1보 코스피 상승 출발…장중 1.900선 돌파,0,생활문화,1보 코스피 상승 출발…장중 1.9천 선 돌파
ynat-v1_train_00935,北t퍼스트레이HL.V주T9개'V에 공& UI,2,정치,북한퍼스트레이더 주식거래에 공모 UI
ynat-v1_train_00936,게시판 Z훈클럽신영기\^지원 C금B수Smj,3,사회,게시판 학부모클럽 신영기 지원 자금 수수료
ynat-v1_train_00937,국민의당 당무위 진통,6,세계,국민의당 당무위 진통
ynat-v1_train_00938,빈자리 드문 세종 국무회의장,0,생활문화,빈자리 드문 세종 국무회의 장
ynat-v1_train_00939,천은사 Q장료 폐지 업무9P,0,생활문화,천은사 전장료 폐지 업무
ynat-v1_train_00940,MLB 유튜브에 후반기 13경기 생중계 콘텐츠 독점 제공,0,생활문화,MLB 유튜브에 후반기 13경기 생중계 콘텐츠 독점 제공
ynat-v1_train_00941,신간 잘못 알려진 미니스커트 경제학,4,IT과학,신간 잘못 알려진 미니스커트 경제학
ynat-v1_train_00942,日언론 화웨이 스마트폰 부품 약 50% 한미일 기업에 의존,6,세계,일자리 언론 화웨이 스마트폰 부품 약 50% 한미일 기업에 의존
ynat-v1_train_00943,미래부OECD 과학기술정책위원회 워크숍 개최,2,정치,미래부 OECD 과학기술정책위원회 워크숍 개최
ynat-v1_train_00944,朴대통령 시릴만큼 아프게 부모잃어…안보소명론으로 사드호소종합,2,정치,박대통령 시릴만큼 아프게 부모를 잃어…안보소명론으로 사드 호소 종합
ynat-v1_train_00945,ou 프랑Q어의 실종·당신이 남긴 증오,0,생활문화,오 프랑코어의 실종·당신이 남긴 증오
ynat-v1_train_00946,"이 ZGi누가 F을:(대C문O 유,e가,특집",0,생활문화,"이 기ぬ가 펼친 대문 유엽가,특집"
ynat-v1_train_00947,Kqa 정_m 선2{z전xg기0 @독X배울 $ 많z 베9/,1,스포츠,KQa 정선전기 독배울 많 베
ynat-v1_train_00948,경남 초등생 19만명에게 세정제 등 위생 키트 제공 추진,3,사회,경남 초등생 19만 명에게 세정제 등 위생 키트 제공 추진
ynat-v1_train_00949,푸zY사우디·이0 모두와 가Jk 관계…중동N 역할,6,세계,푸르사우디·이란 모두와 가주 관계…중동 역할
ynat-v1_train_00950,"^u} 부`p+러닝#4트T~%l8인 상,M원 공식yg표x보",6,세계,부산 러닝 4트인 상무원 공식표보
ynat-v1_train_00951,美매체 여성들이 김정은 싫어하는 이유 분석,6,세계,미국 매체 여성들이 김정은 싫어하는 이유 분석
ynat-v1_train_00952,민주g.월국0$중점법안9난항]$고심…한국당 /조Q_반대,2,정치,민주당 월남중점법안 난항 고심…한국당 /조선반대
ynat-v1_train_00953,게시판 LGU 8월까지 용산사옥서 구족화가 5인 특별전시회,4,IT과학,게시판 LGU 8월까지 용산사옥서 구족 화가 5인 특별 전시회
ynat-v1_train_00954,류현진이 변했다…콜로라도전 앞두고 또 불펜 투구,0,생활문화,류현진이 변했다…콜로라도전 앞두고 또 불펜 투구
ynat-v1_train_00955,오륙도등대를 덮치는 거대한 파도,6,세계,오륙도 등대를 덮치는 거대한 파도
ynat-v1_train_00956,경북 4개 시·군 호우특보 해제…대부분 비 그쳐,0,생활문화,경북 4개 시군 호우특보 해제…대부분 비가 그치고
ynat-v1_train_00957,MWC19 SK텔레콤 싱가포르 통신사 싱텔과 e스포츠 협력,4,IT과학,MWC19 SK텔레콤 싱가포르 통신사 싱텔과 e스포츠 협력
ynat-v1_train_00958,러시!p[7A 정식 제안 온k면7푸틴+a프_만날4것,6,세계,러시아 정식 제안 온면 푸틴과 만날 것
ynat-v1_train_00959,중소기업이 일자리 29만개 늘릴 때 대기업은 4만개 줄였다,5,경제,중소기업이 일자리 29만개 늘릴 때 대기업은 4만개 줄였다
ynat-v1_train_00960,Vc노조 주52시간 교^제 =k(Hv,3,사회,노조 주52시간 교제
ynat-v1_train_00961,"이Ll ""기오2^O :[&Q1만4천명W병[치료",6,세계,이란 4만4천명이 병 치료
ynat-v1_train_00962,박원~K누리과정 좀 소통하자는데>m-Y예EW 반응종KTY,2,정치,박원순 누리과정 좀 소통하자는데 예상 반응종류
ynat-v1_train_00963,이총l8히po3:q대4시C[8구b장L 등에e소홀 없T _n,3,사회,이총리히대시장 등에 소홀 없앨
ynat-v1_train_00964,Q00골 h시 역시(l결Y…4골r중 1골 C반 30분G...,1,스포츠,Q0골 hiss결승…4골중 1골 C반 30분...
ynat-v1_train_00965,추미애 검언유착 수사 피의사실 공표 혐의로 고발돼,2,정치,추미애 검언유착 수사 피의사실 공개 혐의로 고발된
ynat-v1_train_00966,"朴대통령 ""조센|4]l\}k멍같은x역할해야…창업?국,기대",2,정치,박대통령 \
ynat-v1_train_00967,제5T e림문학상S수Z작N기타1;r 셔플 :u,0,생활문화,제5회 열림문학상 수상작 기타
ynat-v1_train_00968,~대결 SI 켈리 vs]두산 B용찬 KS]e차6 선발,1,스포츠,대결 시켈리 vs 두산 용찬 K리그 e차 선발
ynat-v1_train_00969,"ArH ""리 \폭+상9[gMU 연'X:733:",5,경제,ArH 리폭상 연금 : 733
ynat-v1_train_00970,R화감독 같O 지휘자 :타지 영n 같은 k러A교향곡,0,생활문화,로 화감독 같지 지휘자 :타지 옛 같은 클래식 교향곡
ynat-v1_train_00971,한진그룹 세대교체 인사…조현아는 인사 명단서 빠져종합2보,6,세계,한진그룹 세대교체 인사…조현아는 인사 명단서 빠져
ynat-v1_train_00972,":f배""5미국과 !드컵} 종전서 13 석J…6승 7패로 w감",1,스포츠, :FIFA 미국과 E드컵 종전서 13 석권…6승 7패로 우승
ynat-v1_train_00973,KT 데\U 공유 앱 Y데이1d스 가입자 H0^ 돌p,4,IT과학,KT 대중 공유 앱 Y데이드스 가입자 증가
ynat-v1_train_00974,인-]항 무n열cV화재 가정한:비}Hc,3,사회,인항 물고기 화재 가정한 비
ynat-v1_train_00975,정의당![울시당 6.D3 hw선거 후보3출정식,2,정치,정의당 울산시당 6.3候補3 출정식
ynat-v1_train_00976,"러시아99자배구D코치 Lx\UN리 뒤 Q,기 o리머$",1,스포츠,러시아 99자 배구 코치 LN리 뒤 Q기 올림픽
ynat-v1_train_00977,"코U닥 vl 갈증 풀리나…기술 J고서 매""HY0여.U발=",5,경제,코닥 VD 갈증 풀리나…기술 고서 매여발
ynat-v1_train_00978,신간 의사의 거짓말 가짜 건강상식,0,생활문화,신간 의사의 거짓말 가짜 건강 상식
ynat-v1_train_00979,외국E 좋Z1Blo$다 n3^좋아하고 사&하는/작품 w0,0,생활문화,외국 좋아하는 블로다 좋아하고 사는 작품
ynat-v1_train_00980,"獨정)!Gzn X 고M>외H,유+ )_리 회Z 놓쳐",2,정치,"독자적인 고민 외환, 유리 회장 놓쳐"
ynat-v1_train_00981,:)버 모H일에 음성·이미지B검h기능 $h 배치,4,IT과학,버스 모빌리티에 음성·이미지 검색기능 배치
ynat-v1_train_00982,회전 카메라 탑재한 갤럭시A80 SKT 단독출시…59만9천500원,4,IT과학,회전 카메라 탑재한 갤럭시A80 SKT 단독 출시…59만9천500원
ynat-v1_train_00983,@U·i 9일 정상회의…북핵·무역·투자z경=협력 등 f의,6,세계,A·I 9일 정상회의…북핵·무역·투자 협력 등 협의
ynat-v1_train_00984,지소연·이h아 X월 여자>구 아시<컵 국가대표로ZX탁,1,스포츠,지소연·이아 X월 여자구 아시컵 국가대표로 출전
ynat-v1_train_00985,2026년 민간 우주개발시대 연다…달착륙은 2030년 목표종합,3,사회,2026년 민간 우주개발시대 연다…달착륙은 2030년 목표 종합
ynat-v1_train_00986,평양정상회담 남북은 하나,6,세계,평양 정상회담 남북은 하나
ynat-v1_train_00987,"지방서 새누-당 ,q 동v 촉구 이어져d일부는 7참 X대",2,정치,지방서 새누리당 동교 촉구 이어져 일부는 7차례 참석
ynat-v1_train_00988,"문a통령/힘을 @한9""화RN변…평W""Tz스로 &c어야종합",2,정치,문 대통령 힘을 합한 화력 변화를 평정해야 종합
ynat-v1_train_00989,"C간 <는 고""이로;6k·9무\x7다",0,생활문화,씨간 <는 고이로 6·9 무다
ynat-v1_train_00990,포틀랜드 워싱턴 꺾고 NBA 서부콘퍼런스 선두 도약,4,IT과학,포틀랜드 워싱턴을 꺾고 NBA 서부 콘퍼런스 선두로 도약
ynat-v1_train_00991,고개m인 q야g3`cGPu교x단X 연설 2통Q@W 사과,2,정치,고개인 자유당 연설 2통과 사과
ynat-v1_train_00992,"주택연금 가@ >%<""요…내년 2월부터s월수령액 3.P> 줄어",5,경제,주택연금 가산요…내년 2월부터 월수령액 3% 줄어
ynat-v1_train_00993,"김동,?2}0@ nz 아닌uii…b거제FS개혁부터 B야",2,정치,"김동,녕자가 아닌 유이…버거제 개혁부터 부야"
ynat-v1_train_00994,u와K C권<G공세b_ 입hP불변`}!식 지키/cc=,2,정치,우와크 공세 입법 불변식 지키기
ynat-v1_train_00995,코스피 외국인·개인 팔자에 하락…사흘만에 2200 밑으로종합,4,IT과학,코스피 외국인 개인 투자에 하락…사흘만에 2200 밑으로
ynat-v1_train_00996,LH 광주전남본부 보유 토지 1만9천㎡ 매각,0,생활문화,LH 광주전남본부 보유 토지 1만9천평 매각
ynat-v1_train_00997,"동아시아"" y러리P1모태 와하비즘u확산 제s의~(N KL",6,세계,동아시아 유례 모태와 하비즘 확산 제의
ynat-v1_train_00998,"""타&후의.5J^9지c 이{라엘 야권연대9성사SD",6,세계,타후의 지구 이스라엘 야권연대 성사
ynat-v1_train_00999,L(E 드j으로 실시간S사0 )시 SKT w상재난구조 시스템,4,IT과학,LE 드로 실시간 사고 시스템 SKT 위상 재난구조 시스템
ynat-v1_train_01000,"與 s대위e혁신형y관리형q중진들l의, 팽w종합",2,정치,"与 대위혁신형 관리형 중진들의, 팽종합"
ynat-v1_train_01001,24라 멋 라 만연산 치x` 숲으로8*@/ei순N힐> G행,0,생활문화,24라 멋스러운 만연산 치악 숲으로 가는길
ynat-v1_train_01002,새E{자인1%메라에 매료…yp3사 갤럭시S1Z 개통,4,IT과학,새로운 자인메라에 매료…3사 갤럭시S 개통
ynat-v1_train_01003,골프존 스크린골프 프랜차이즈 전환 시범 운영매장 모집,1,스포츠,골프존 스크린골프 프랜차이즈 전환 시범 운영 매장 모집
ynat-v1_train_01004,FT@ 셀U나 U사상 Q고는M메시…G발$V르 F날_GR ..,1,스포츠,FT셀라나 우리사상 고는 메시…발르르 F날
ynat-v1_train_01005,프로야구 LG 29일부터 일본 고치 마무리 훈련,5,경제,프로야구 LG 29일부터 일본 고치에서 마무리 훈련
ynat-v1_train_01006,보고 들으며 즐기는 詩…찾아가는 시문학 공연,5,경제,보고 들으며 즐기는 시…찾아가는 시문학 공연
ynat-v1_train_01007,거제 E0 v*월간 출입제한)동계정비 b 내S 3(j1일 재개방,3,사회,거제 에버월간 출입제한)동계정비 내시 3일 재개방
ynat-v1_train_01008,"미국·7R;·멕시g 2hoU년m\o컵X공""=W8<청#듯",6,세계,미국·중남미 2년 동안컵 위청색
ynat-v1_train_01009,)보통신산업진흥원 ~#7후보 3.수 압축,3,사회,보통 통신 산업 진흥원 ~7후보 3.수 압축
ynat-v1_train_01010,노?u김)d·피QY3손민j…겨4P{c는bd베G트n연$곡,0,생활문화,노움김 피손민…겨울 베트남 연주곡
ynat-v1_train_01011,북한 개성공단 남측인원 오후 5시30분까지 추방3보,4,IT과학,북한 개성공단 남측인원 오후 5시30분까지 추방보도
ynat-v1_train_01012,전Y 드9난 넥] 뒷돈 g이K…9BOQl그가k공=,1,스포츠,전동 드론 넥 뒷돈 기가 공
ynat-v1_train_01013,p:카자D 첨단f료시스템 y/N술개_X협약,4,IT과학,p카자 첨단료시스템 yN술개X협약
ynat-v1_train_01014,질병관리_ 서울n재~외신5자3H취재여건 만N도 AC,3,사회,질병관리_ 서울재난 상황5자3시간 취재 여건 만도 AC
ynat-v1_train_01015,우파r우 a권 오스트리아g|u3재uu&*표 R5,6,세계,우파우권 오스트리아 재표
ynat-v1_train_01016,오바%f4폭1;마#사X6210f 대규1A감R…누적  b자m562b,6,세계,오바마폭발사고 6210대규모…누적 배자 562배
ynat-v1_train_01017,아시안게임 2연패 노리던 한국 남자농구 이란에 막혀 ...,3,사회,아시안게임 2연패 노리던 한국 남자 농구 이란에 막혀...
ynat-v1_train_01018,5산 초Q학생 3명-9가RE진…김:+Th접b8P치원q'-#확(,3,사회,5산 초등학생 3명-9가 집진…김태희 접촉사고
ynat-v1_train_01019,역; *}좀비ue]>=이스9'^{Z 1차H: 애틀ZVX..,1,스포츠,역주 좀비 리그 1차: 애틀란타
ynat-v1_train_01020,"v산교육d 지방r무원T6Z3명 정기인K""승진 136명  R 2*y명",3,사회,보산교육 지방무원 36명 정기인승진 136명 2명
ynat-v1_train_01021,"더불W8주@ 의원n과 ""사하는 조A",2,정치,더불어민주당 의원과 
ynat-v1_train_01022,0용 공고 보는XK직자들,3,사회,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_01023,PJ 나p{코스닥 개미 투자자S 시무룩,5,경제,PJ 나코스닥 개미 투자자 시세 무룩
ynat-v1_train_01024,x^0 명성'?4 j변판#출간 즉aIg천& 매진,0,생활문화,명성의 변판 출간 즉시 천만 매진
ynat-v1_train_01025,"도쿄행 첫 관문 c인공은 !…F8범호mt8인j,1p*J.",1,스포츠,도쿄행 첫 관문 인공수영장…8번호에서 mt8인1pJ
ynat-v1_train_01026,"아r널R벵거 감B Y?u 비\에 감u에 o~ ,볍다...",1,스포츠,아르날 벵거 감독 유비에 감독 oversee...
ynat-v1_train_01027,SK브로드밴드 T멤버십 혜택 강화,1,스포츠,SK브로드밴드 T멤버십 혜택 강화
ynat-v1_train_01028,$승우qo리에AC베j나와N4년 o\ 계약…오L3-디a*스.h.,1,스포츠,승우료리에AC베나와4년 계약…오디스
ynat-v1_train_01029,"윤,KCA감w장 베h남nL앙T1서 t`fA세미나 P:",5,경제,윤카감장 베트남어 강의 seminars
ynat-v1_train_01030,거미손 센터 이선규 은퇴 선언…16년 선수 생활 마감,4,IT과학,거미손 센터 이선규 은퇴 선언…16년 선수 생활 마감
ynat-v1_train_01031,평양정상회담정상회담 특별수행단 리용남과 면담,4,IT과학,평양정상회담 특별수행단 이용남과 면담
ynat-v1_train_01032,고대영 전 KBS 사장 해임 불복 소송냈지만 패소,2,정치,고대영 전 KBS 사장 해임 불복 소송했지만 패소
ynat-v1_train_01033,"삼x f장년 특d 폴더q P마트폰 &""-폴더2 출시",4,IT과학,삼성 장년 특수 폴더 P마트폰 '-폴더2 출시
ynat-v1_train_01034,"z<X남쪽S먼""M·제주 동부 풍d""강풍경e 대`",0,생활문화,남쪽먼저 제주 동부 풍경 대경
ynat-v1_train_01035,"3자l\ 아시아선$' 4위에도 자신감 >전…;Y ,월 도전",1,스포츠,"3자리 아시아선수 4위에도 자신감 전…,월 도전"
ynat-v1_train_01036,"zF북,~1도{스웨wq…비yNx-_h표와W회P",6,세계,"북,~1도 스웨덴…비트표와 회의"
ynat-v1_train_01037,Z저임금 인상 쟁취>사용자F삭감안~즉/ 폐j,3,사회,저임금 인상 쟁취 사용자 삭감안 즉시 폐지
ynat-v1_train_01038,온종일 차는 스s트!치 전자파i얼마나 나vh,4,IT과학,온종일 차는 스트리치 전자파 이얼마나 나중에?
ynat-v1_train_01039,특징주 삼성SDI 실적 개선에 강세종합,5,경제,특징주 삼성SDI 실적 개선에 강세 종합
ynat-v1_train_01040,"(2에s로스페-스K b""아r 인l설 부인…%분기 적g&축L종합",5,경제,(2등으로 스페셜 부인…%분기 적축종합
ynat-v1_train_01041,충a v(8원에 N만7천㎡ 규모ek&c;(파크 조성,0,생활문화,충주 8원에 만7천㎡ 규모의 공원(파크 조성
